nota_admision,nota_primer_parcial,asistencia,materias_reprobadas,distancia_km,beca,dependientes,horas_trabajo_semana,deserto
83.49964616641276,61.736367292271346,74.61951418575339,3,16.946206139694155,,1,5.077352837799493,Si
79.21737849049899,61.41366656659203,81.71890711639759,3,13.066365540264677,ninguna,2,40.812939641241314,Si
87.84180285979713,68.09087501499063,84.52402754881493,3,14.61852576341553,ninguna,0,19.015430448816904,Si
74.68174488901128,49.689383303940346,87.70463508730556,2,29.551085832254607,ninguna,3,21.062261758157444,Si
64.41750418526739,73.308074880559,85.21981552643602,1,1.0863409580671977,ninguna,0,7.200539949290912,No
73.04319643267483,90.70955475997016,87.81165142894616,3,12.08589115486353,ninguna,2,21.888205280731384,No
66.06116826232261,74.03237058475143,84.09253242660877,4,16.730922649034245,parcial,1,11.439494582893486,No
66.89786070030742,95.11981717201981,87.65107094512243,5,2.0696293490277524,ninguna,0,28.56198716360247,No
73.26577595141379,92.00997278815387,80.39476578838686,2,14.448902023040382,ninguna,1,12.654063434662904,No
65.49096094800046,83.66602570871783,81.61813283017531,2,3.2769479685409,ninguna,0,16.176283189149355,No
71.30446164433151,73.12028763955328,79.23974829523333,1,6.117511178669504,ninguna,1,50.58277954701518,Si
52.27662399655458,72.3375058236816,100.0,1,7.357831547936349,parcial,1,27.694424235719868,No
77.55952448847526,83.4569965854489,99.63900786174322,0,4.7307739832123605,ninguna,1,16.9444493265861,No
75.01446570434669,66.12494085743951,90.55294190013616,0,8.02558242836206,ninguna,1,20.50126058417314,No
65.19493642718172,43.76218872798805,98.25308997267739,1,10.130810087491932,total,1,37.510481436424186,Si
82.91094802118886,79.3800608115444,92.98461338977883,0,2.553758313862665,parcial,0,3.495132430103947,No
86.2508416515187,55.03397055097543,86.81271159514056,3,18.60507540316646,ninguna,0,19.719201209766894,Si
55.70928162757231,57.56788157714423,69.94428658980317,1,10.645754050528195,ninguna,0,20.293457405292187,Si
65.84730265720543,72.00335921993683,82.3783607987486,4,16.604168585031882,parcial,0,22.46544676170371,Si
65.77029180255242,70.57312683669795,81.64962107981648,4,9.5231528380809,total,0,11.65553334032214,No
63.721162786693625,50.81886590526555,73.66924826907842,1,27.70157108772718,ninguna,1,16.378689501258908,Si
84.95369810318098,74.4823734619971,70.13837725393384,1,17.372723026694846,total,0,0.0,No
72.67408633472635,86.49209491291573,89.92719346567026,0,7.519563368764604,ninguna,0,28.922420390345966,No
71.82582190427267,55.074876446013256,88.24504322370812,4,4.519862972122082,ninguna,2,7.587577545907198,Si
50.95365162711896,91.08724996273139,73.32603019932388,2,4.679508694309732,parcial,1,48.25991361078101,Si
82.62501636251072,48.59743762305084,77.54121493563811,1,4.933652439755212,ninguna,1,20.301844685760724,Si
60.12889926175833,100.0,96.61222273154164,2,15.550292583618873,ninguna,0,4.59539945712296,No
75.71919156319593,65.83109354274775,76.22303486483439,1,9.536708231043534,parcial,1,0.0,No
78.3285232554983,74.18425495240336,86.70798903933803,4,26.149325330527844,ninguna,1,15.837024597644067,Si
91.3279031500638,43.61949641271495,83.1022170043202,2,8.035230804058166,ninguna,2,26.71690533500802,Si
59.29415521057065,71.06795900296038,90.06363471062063,1,7.685747910719245,ninguna,1,26.84222127586265,No
40.0,75.42723266577288,76.4389234734357,0,5.553232184752099,ninguna,1,5.694618048925541,No
77.20619453704434,70.70756843850758,85.90083477540107,3,5.245206986024932,total,0,68.43566208606617,Si
96.60613417813025,63.553783844214394,86.68722577345878,4,1.819947143242619,parcial,0,34.64551908313176,Si
89.86735623527325,57.80153222208278,87.3018080622922,0,19.201979309289573,total,0,40.70365130340083,Si
77.51591298329551,88.95789929305967,85.79073857962614,2,2.756548386578421,total,1,25.20164381690973,No
69.10036577241543,72.46210702496926,88.4460932059411,3,4.65131252907395,ninguna,0,4.841508227949932,No
84.68547115964772,95.11128564775159,100.0,0,7.259485894318194,total,0,22.015198093365903,No
63.317445603546375,64.10276467807616,100.0,0,1.9352605814888761,parcial,0,17.751094450165727,No
80.71629323227464,65.47807959941674,78.60783859213278,1,6.009930002559817,ninguna,0,31.84174911375052,Si
81.06564190999953,84.23391366894245,61.81757019647501,0,3.440389889048378,ninguna,2,14.162437226846944,No
87.72251888998656,47.65537556994654,90.95495300721973,1,8.000648098952027,parcial,2,15.724896186285022,No
100.0,53.798049597706154,86.86252459901266,6,35.241802892045484,parcial,2,0.0,Si
79.7089916061452,88.46227457029745,95.61041859183581,1,6.787677211146894,parcial,1,22.957599069381466,No
68.89243649151001,54.420991061652074,87.84885899715317,4,11.074470263915702,ninguna,2,6.652025547622614,Si
74.69310825369607,44.714234770461786,85.58603939525719,1,15.438354152869247,parcial,0,17.579624085019628,Si
53.77108914133058,100.0,96.28906595877223,1,5.036154741377561,ninguna,0,15.79724056515044,No
66.6634424269313,51.09273528188692,97.68780588413841,2,1.1122224868630008,parcial,2,0.0,No
70.08861074264276,74.76179097492255,71.13439941219002,1,2.752132351141775,parcial,1,12.021208424985893,No
68.7109392247849,73.03627789086407,76.83393812860416,2,9.545681681329611,,0,10.6672967714205,No
76.82825846440467,29.840575250728747,83.94407040711322,3,2.0995717530641413,ninguna,0,24.916240154218787,Si
65.13096081141359,67.99024465248287,85.98437623924583,2,8.626919011047272,ninguna,1,7.956589512445836,No
88.45236800789365,78.72619874218664,82.74016796647751,1,9.924145927442407,ninguna,2,28.876804978165126,No
75.00248477901836,77.31464072278291,89.34207177861886,1,3.2149755909185234,ninguna,0,27.984128202736358,No
74.88839614633663,85.55281025705253,94.961047893171,0,9.172393838710475,ninguna,0,12.490830081108816,No
71.06526340184499,66.18763027641849,100.0,1,5.846822021455388,parcial,1,17.489400257457767,No
76.86228820630775,82.68756663138241,90.789130237729,3,11.532379999136399,ninguna,0,23.348444780703062,No
84.90117917601162,61.660063978798924,76.4766632154689,2,13.445012055052858,ninguna,0,12.525142363248463,No
64.5944374114692,50.84298875380837,83.52623774802181,2,4.933137001899046,parcial,0,25.63726980563323,Si
67.10260213109692,52.53407436478151,84.24647758740443,2,28.513502391263795,parcial,3,33.42250690306612,Si
71.35528765468003,50.06834317206878,90.14640239981159,2,1.9728253537668898,ninguna,1,37.81500089201293,Si
58.84954891832142,87.14378951836791,88.88168033433942,1,3.6470913686922204,ninguna,1,35.926997439641646,No
65.16890568334203,49.28139736412165,100.0,0,4.8367952178438465,ninguna,1,22.249308190718768,No
69.28534951746408,76.11058260973955,80.38486864745092,0,11.503712777828778,total,2,10.51668846483426,No
85.49267016855273,68.0111370889135,88.84750533766803,1,2.0830946679338123,parcial,1,38.82024290048131,No
78.1507359480231,70.46027139824052,100.0,3,21.083606977267703,total,2,19.066161866164688,No
77.32307893641054,92.45410942799549,79.14793103096399,0,5.356316350316886,parcial,0,25.474243442213066,No
85.21077554601567,65.4235894917709,86.45148696170355,1,6.4438609049247555,total,0,0.0,No
73.35153853920724,81.17402342324525,75.55119498875985,3,3.471886639661963,ninguna,0,46.40187730750081,Si
79.68557819914668,72.56345027071667,85.82086899627431,3,10.530883879409656,parcial,2,44.4961345996333,Si
73.76133896481005,69.71971641550954,77.19782851862358,2,13.97741329853054,parcial,4,2.7304941566893177,No
78.18434819279554,100.0,95.46800903491346,1,6.446862119015045,ninguna,0,14.82389294816116,No
68.00689610866101,50.37987381426946,86.47318859031395,2,20.04233050541368,ninguna,1,12.023765452825984,Si
45.73419410068285,91.33697753156167,75.64602740017706,0,6.224268311627487,ninguna,0,0.0,No
73.38865005376435,81.84609848234959,93.40567697791671,1,7.097546163612748,ninguna,2,7.565390547488169,No
92.07297763319929,64.80712508052324,86.79666038871588,1,5.658705558455683,ninguna,1,52.72725768337508,Si
86.1145848268991,96.43977776162419,94.52818777223455,0,11.883941772020028,ninguna,1,25.32431729112311,No
86.58476981509405,44.27834831417195,73.52337372052251,2,8.780605827360343,parcial,1,40.68765673064344,Si
89.83356866167462,64.17350014051392,88.68824412248661,2,5.284141855110097,parcial,1,19.412683455113825,No
76.06389109153724,53.87276693596385,92.7334169464471,0,9.137525076464723,total,1,0.0,No
77.36778848886715,78.18125197307191,80.76622509764263,0,12.324039661530886,parcial,3,15.973194676668161,No
67.5881772547878,55.30403848219234,72.40997273031849,0,10.338094385277543,ninguna,2,18.79397461570213,Si
71.2071257276754,78.49595920111979,84.58392504629606,2,5.065150808187888,ninguna,0,14.121187795199312,No
82.3892537972537,69.20345376267669,97.28115293780928,2,9.882504184547246,ninguna,0,0.0,No
89.44661324602579,64.80969086015874,96.25930330634057,0,4.063945565412027,ninguna,2,32.972215028096976,No
73.32664469182801,77.82970869049966,80.71571565244423,6,6.451831604069113,ninguna,1,5.541826559229033,No
69.59772882178306,67.97067564092904,72.16914563623557,3,4.337284859244554,ninguna,0,13.672928624893526,No
75.00633550627917,55.670477354114425,80.68820279650427,2,8.056069594964816,parcial,0,31.283555235860632,Si
82.21448098714937,100.0,80.31522349268087,0,12.764186323553869,parcial,0,6.0876236545461975,No
57.6737422063975,64.69249225456284,89.46446783304778,1,26.316869143083338,ninguna,0,19.996961634782625,No
47.44582856235314,38.73586379771978,83.94998497095878,2,19.60611522394901,ninguna,3,25.8350694959484,Si
68.393557806101,59.368519654179174,77.46735788262858,5,28.42380099906066,ninguna,0,49.99549393161217,Si
60.3514508890301,52.99084967440905,96.04263067260668,2,15.670132554846958,ninguna,1,17.05104979993511,No
68.90231762823227,84.39218424060773,86.40425867444834,3,21.311630518559916,ninguna,2,31.61050027931399,No
73.22663617419035,76.82478989387378,89.35415652730941,3,0.2100927785244913,parcial,3,14.212321964054684,No
69.56101909172384,77.98069202685517,67.75014565868733,1,34.396856579574695,total,1,43.56271657760426,Si
92.42961041364894,66.44966301244133,60.75735129302714,5,7.677783777766615,parcial,4,0.0,Si
78.92093717522783,67.80974629414618,70.62454218555592,1,34.66783419460259,,0,0.0,No
78.60569231532995,66.43603344588497,80.19456574393224,1,25.253616762340737,ninguna,1,21.9758739452292,Si
82.46648572852082,70.78210223796795,90.76356017613809,2,9.397063567318998,parcial,1,11.64626817448987,No
61.334002586630774,84.53000153047253,61.57753129592702,1,1.0849642000457245,parcial,1,29.713379135782628,No
87.46934144904323,77.04113118758019,100.0,1,15.90127477131933,parcial,2,31.85706494872017,No
74.09082856157448,79.501692444313,86.70566026770126,2,0.3284026296205994,parcial,3,0.0,No
83.04576740689456,79.49338362373804,98.6029499294991,1,13.905034996405414,parcial,3,35.85039513348723,No
62.13771320351813,85.26663656072607,76.14029917525872,4,1.8451720567293548,parcial,0,24.247820804614193,No
56.35489480780723,76.32225062310383,90.0385993417249,0,8.849553840319663,ninguna,2,48.64486094930577,No
84.81467589630034,77.38272109018378,85.85195929970787,2,15.368621507175146,ninguna,1,12.510892188572209,No
79.5169143131702,89.83209361789736,93.17686313054554,1,12.999265529019395,ninguna,1,31.227050596091853,No
64.17538134770987,62.02431122995332,82.66208632400283,2,13.946959507344234,ninguna,0,29.109423885387933,Si
64.56404302470366,59.16386130072739,89.73215209007589,1,13.955896293707601,ninguna,0,42.28885452332034,Si
88.50521741297723,54.21117601219716,96.021953187712,1,16.271777010986654,parcial,0,0.0,No
60.72705728559207,74.74371845430385,78.48823706108224,0,5.258385003038775,total,1,0.0,No
94.71207543907155,44.194016381713155,87.4224423248965,0,19.204082360032697,total,1,35.64970149867075,Si
64.19255118422558,78.93231144089516,66.12137762777652,1,3.780795323597938,parcial,2,41.447914380877286,Si
82.66070310730059,70.36210358249171,92.02503019063357,1,19.076499394302118,ninguna,0,30.433737116957666,No
71.05657829101219,89.01959549731585,100.0,0,13.05454396829958,total,0,1.1619965936485315,No
82.23824917298812,61.92124034302514,72.55563952251305,2,9.612742282749991,parcial,1,15.328056113552774,Si
68.47063197462968,68.9502257187374,84.08618739572057,2,5.0178965063782215,ninguna,0,35.46029610198836,Si
73.04648512713247,88.83304999940053,93.80481300914113,1,2.4711281186222442,parcial,1,15.702330818053747,No
75.49103010474866,92.74703470167228,85.3141747346655,0,4.812048880057945,ninguna,1,17.946140431472298,No
62.973750530622326,61.797714513722696,86.65099551493226,2,5.000208311280156,total,2,41.37395369615926,Si
83.88989214504151,74.7267184888074,81.09000558476362,4,15.752166572190799,ninguna,0,28.79848720146837,Si
68.84143720234098,76.41628466526072,80.71847746912086,1,2.7029413490894183,parcial,1,21.380210468940817,No
72.25680101591978,77.60480108431723,84.13305846414622,1,10.542331684671957,parcial,1,25.76499507145462,No
63.06780750469785,68.06136511026567,85.41671422139356,0,11.882809870003694,ninguna,1,30.812297337241603,No
44.251996094456274,91.22075097185453,73.1855873842269,2,2.9099843006845525,parcial,1,18.70576942728671,No
72.70766684879797,43.65444774567682,84.33978014053972,1,15.394758256725233,parcial,3,28.436241182880128,Si
100.0,65.68304647798374,100.0,5,10.98139858831611,ninguna,0,6.998185018822616,No
84.41525145477628,78.7189609915942,80.80866206411095,4,19.685503084716412,ninguna,1,32.74375529567552,Si
74.76887544318727,78.85837217924015,72.62745017125373,3,17.04651121007267,ninguna,0,13.912337603024032,No
71.84531004950078,92.29138545922144,83.48583932013574,1,10.731738306015417,parcial,2,7.819161755614438,No
75.26959071374456,89.9733808980193,77.85387187875703,2,4.48653080651461,ninguna,0,37.95442611729689,No
81.56542938210252,67.71687562039165,71.61658174678061,1,4.524144064125032,parcial,1,25.270205651687313,No
60.83024621629386,91.49806865295906,86.3916846173262,1,2.9147453331529425,ninguna,0,23.70982034117993,No
88.37186033602646,61.289373843338176,77.89717962848923,3,3.6132684612483064,ninguna,1,26.789443549952033,Si
83.58457578529493,85.96331074187756,78.75285833146725,1,12.138962625295777,parcial,1,0.0,No
83.61822870849521,99.1578371763149,86.53427380385389,3,9.22398925927772,ninguna,0,31.1464610035083,No
80.26170886571673,90.22416160282454,69.66825404637666,1,2.0730244277277188,ninguna,4,17.89646425166392,No
75.23539989232788,73.58655575286186,67.58430349748875,1,12.521429369594603,parcial,1,43.576670315401905,Si
83.07433483160185,67.02331842341816,91.70872194501932,3,17.47653635018661,parcial,0,57.24343991873901,Si
82.10176960489653,49.0711305561107,65.69166399275917,2,18.208762148943396,ninguna,1,25.063144950908118,Si
70.75151146870772,76.65809456871307,75.23322304692645,2,1.7770706093158717,parcial,1,26.688381571694094,No
68.11677872523718,55.27174158043621,67.00160464611562,2,17.297180074307327,ninguna,1,22.838062508376698,Si
76.22227554314384,60.10298004579095,80.13863533151168,2,12.366945265641293,parcial,1,0.0,No
93.58824181794225,54.13881298894992,89.28058747651166,1,6.149373174604249,ninguna,2,0.0,No
60.13071509215319,65.09411501015018,86.12337948732376,3,24.079466870303957,ninguna,2,1.196688740359928,No
57.38969681097072,71.58045878269526,100.0,3,4.70951315384478,parcial,1,29.832801635087336,No
76.9771300948382,76.10421871748558,95.86915617789,1,0.1881116281858643,ninguna,1,42.8469059692854,No
75.61065242227221,62.99240046879055,75.68842149843398,1,6.371196712336303,parcial,2,27.343248047386986,Si
77.0800999724449,88.03925559592776,73.0294499517359,2,5.328459279033208,ninguna,0,1.6821260050112556,No
77.92743837490201,68.8769211301505,100.0,0,11.621067357715006,parcial,6,0.0,No
72.32157294438234,60.18416350101721,95.62572005733362,2,13.259866094155788,total,0,12.92399327116496,No
92.87836126322499,75.39438400865154,90.89369607269572,0,13.720883312633493,ninguna,2,13.683546304419481,No
55.78915225828182,100.0,85.74851812215618,1,9.05017328257695,parcial,1,31.62749318407499,No
65.05803570263704,77.02740849802677,87.73521567475017,3,9.452775939542049,ninguna,3,36.341667875947074,Si
73.76094287821144,66.5571655893959,70.17926724517574,1,23.283043164028744,ninguna,1,22.524790742216073,Si
55.281734266149996,49.08807965821944,86.57039170196768,2,1.3437011019913212,parcial,2,2.7370780968281956,No
72.88974714681514,68.70881518541894,85.71231397459015,1,14.159736181689155,ninguna,0,20.93723706626606,No
94.93764198873622,75.52392187632174,75.9586115689852,0,10.038513539604718,ninguna,1,0.0,No
75.25063785955155,66.18628663116645,79.61473546431522,1,6.331942729437788,parcial,0,15.996146330691058,No
77.7684108686242,47.01923042638501,100.0,1,7.990308796058337,ninguna,3,37.74854635802354,Si
59.878022817929036,59.241519157448494,83.74825079705137,2,10.184274416961784,parcial,0,17.848820452845203,Si
67.60366310352627,93.81807691331636,100.0,5,3.9633954380659357,parcial,2,39.642835609149216,No
70.49764343611275,93.51001505595691,67.59320563512617,0,12.171288562419914,total,0,14.017332686375138,No
71.1874188389252,58.70041246193103,79.77869813774252,0,13.117835603126593,parcial,0,27.48071565373086,Si
90.37972554004523,82.09135180799133,69.52721448753081,3,13.94884583801643,ninguna,2,0.0,No
81.69229272870149,54.321408228447396,72.90577546108166,3,20.154730194727723,ninguna,0,26.164029827135757,Si
61.66250451675562,93.06474422992429,76.71794294340702,5,3.627761187717582,ninguna,1,19.036800794509574,No
77.95805734118406,75.67853771841355,88.1530962677059,2,5.034525142235637,ninguna,1,13.710982896928623,No
80.97866098196143,86.24462247924801,87.66826171080388,1,2.5977813435736135,ninguna,0,38.16539426343641,No
88.6817884622552,46.27359979226192,78.20709680372394,2,10.316617434716438,ninguna,0,27.416243263488216,Si
93.96648823882049,82.16455652887332,62.722004426634186,5,7.03822341382475,parcial,1,14.069780198878666,Si
62.818869698065576,71.88488904473245,99.77692873032153,2,17.28819405117388,parcial,2,39.52562206411959,Si
65.26970986547595,84.77893606186264,82.14235283963644,1,24.391275827670054,total,1,51.6157792414105,Si
59.9090656930246,85.72301697146774,73.83709829698861,4,22.152618103371715,total,3,3.237240301763155,No
72.19176169071622,72.98677034212125,87.74930781070087,3,10.369791696853255,ninguna,2,15.14482165651589,No
80.59630049335601,62.98755541356128,87.04445170523174,2,32.88900861806303,ninguna,2,22.871317285567404,Si
86.84801419906923,83.69544273269241,81.77323535000035,0,12.052739779061387,ninguna,3,61.10828340672354,Si
74.08858771628972,71.09768250892309,86.48531015641505,1,4.0747027715111654,parcial,0,9.029564373691365,No
71.16182972094187,58.90822569708536,73.44970159591982,1,3.9383720134651767,ninguna,1,17.461625745759534,No
76.82109590698488,58.19771652813471,92.59912843176484,0,11.292827118126802,total,1,38.86300033046975,Si
64.97828518043973,49.84253375531428,75.03132905243129,1,14.076648651330244,ninguna,2,41.61563857696133,Si
100.0,64.34563260655405,78.94430344696568,1,4.171029203908757,ninguna,2,3.981007985692454,No
55.7080676745833,88.54038069111567,91.48801816151575,1,7.526295613108647,total,2,22.56798490706657,No
77.21688694674869,74.66744699558151,97.03958965010234,2,1.0263542339032832,total,2,15.65373443161833,No
99.28327463075567,64.05348441115439,100.0,3,1.3613312240186755,ninguna,1,0.0,No
75.08159813471997,84.0728390727012,95.55798238466572,1,3.375869094276534,ninguna,1,7.040629611402023,No
72.71953157998206,59.51285067414917,81.75927816198218,2,7.399938847611073,parcial,2,30.966424065432548,Si
70.71065492627487,73.43025411499168,69.58966930899537,1,10.334127992655862,ninguna,0,10.807362731982453,No
72.83529981885111,69.30554440911727,99.05055585602894,3,6.440624100137637,ninguna,2,35.29363265313354,Si
91.47418169611836,83.68695938382528,98.70695988904976,1,5.046916520486276,parcial,0,27.295956397948885,No
48.45765706404592,48.34157443620749,78.28023846646505,3,12.094688851607813,parcial,2,22.766805651829742,Si
93.40120441555591,59.24703381278016,94.2118903782456,2,9.28098900674488,ninguna,2,14.71984253070158,No
57.91251417059826,47.42631511358199,81.67822206069262,2,7.948572669659384,ninguna,1,22.625558373061622,Si
71.80017204918703,68.10604917286095,100.0,0,3.0339835860848385,ninguna,0,37.78191709344269,No
69.84906695641605,90.17141255448647,79.85135337596218,1,8.302606528869767,ninguna,0,0.0,No
82.06263923724863,64.4182918551971,100.0,1,5.548264406843556,parcial,1,2.489643523604368,No
55.82250777739503,64.33974092706524,92.86120547598246,0,1.7406940399494033,parcial,1,39.54971193525984,No
80.54607199298331,85.07586636276204,100.0,0,12.196380120408891,total,0,0.0,No
99.29171547944223,88.0282433768295,80.36202730350121,1,16.91109737832615,parcial,1,3.2778478739174055,No
58.641911944886274,70.67143399096815,89.05029604444194,3,5.271291218680336,,0,27.96185402151358,No
77.27647401132475,82.27072281074838,75.30720801655634,2,8.278949840710451,parcial,2,23.811395752432404,No
67.05621386644069,55.8456818868308,93.43989252119196,1,3.550553658063908,parcial,1,9.10994680194375,No
80.11064647431643,92.66961500888121,93.99041532837124,1,4.196618643938668,,1,32.79376196286943,No
75.22977332898903,100.0,100.0,2,7.9184275355791485,parcial,1,0.0,No
67.30215709146829,79.81823686783088,89.82039797219649,2,15.903593065189035,ninguna,1,60.740616242197106,Si
80.85446741845288,40.735025679858,92.24094202506093,2,12.419955239870662,ninguna,0,30.26377233212864,Si
96.65217731744092,63.626546064033235,80.29169623496219,1,8.162855239624005,parcial,0,19.211718952309152,No
72.70915449927242,81.19237982503982,90.41379372635238,1,5.2336036107091175,ninguna,0,38.76078695372507,No
83.63709530577819,65.67775504250456,81.20108791312417,1,3.852105902235565,ninguna,2,34.7959550563335,Si
59.480724505546036,91.08297831375147,86.15860758842,5,4.094176918675211,ninguna,0,36.465116867389,Si
63.5227634781839,80.82235896653798,86.74515661545796,0,3.2622422267859577,total,0,16.64168541364079,No
80.66887533456453,61.40286748851305,81.4769512665083,1,19.55043033446617,ninguna,3,0.0,No
92.80939234243158,72.48397216156879,85.62945096541993,1,2.8410665870135894,parcial,1,36.18892407383536,No
79.26736018542792,58.59250169041365,81.24704830286579,2,8.81872582723382,total,2,33.19687800730281,Si
71.24330363372215,69.26122682381337,81.2026887496616,1,24.486720339842954,total,0,32.88488899476156,Si
74.99149686508025,63.681101393511724,95.76664651502271,2,6.05905938126136,parcial,0,8.953295596823288,No
59.99510719236339,89.62142700349557,86.75413641826411,4,22.14589416814139,,1,34.68587946489173,Si
82.2541839162644,100.0,88.47066272200277,1,10.448894933156897,ninguna,1,13.577078511432457,No
85.58799674788091,50.53217500146372,70.42695231014464,1,14.988186175613583,total,1,39.479728061158596,Si
69.57491600600304,43.15175570685372,89.2345833183039,0,3.563510405981086,ninguna,1,18.235863318696868,No
69.35949422688599,68.32241367222922,90.30423463975238,1,8.886413076306642,ninguna,2,1.113649224967176,No
78.19053875582458,49.22376451756976,81.01661377311247,2,6.4517754471656,ninguna,0,5.630884660279884,No
69.75936316751286,72.69317405506376,100.0,0,3.7666355308150665,ninguna,0,10.877490964700831,No
74.20640862449014,83.2340417070889,62.10772735815935,0,7.3630295199839635,parcial,3,39.32290995155237,No
100.0,94.41212845900237,92.84367135770546,2,14.6413416774822,ninguna,1,19.189025255576894,No
72.03569159104804,75.02091838072921,92.12804804954862,2,9.853548398808536,ninguna,1,13.877841996318335,No
70.69991817574534,69.10267162725631,90.41582931999412,1,1.4442944063701968,ninguna,1,59.780781438463166,Si
67.22949833237809,42.324226251403736,86.76212705638623,1,4.0286977654593645,parcial,1,16.493454469946464,Si
83.93030365799925,72.39277723778697,90.50679322625038,2,1.636844816081688,parcial,2,4.476010607568012,No
72.82530992138277,73.06930890824192,93.68175479555893,1,11.750319270987832,ninguna,0,54.570751158032834,Si
67.20752354014289,81.58435221319118,77.74112416168006,3,24.260658032016824,ninguna,2,9.044669451709517,No
90.85564838727615,61.37267847706363,87.99195622180089,0,8.82907733630432,ninguna,2,2.801360133787899,No
92.03523605416365,65.4742109964621,83.16683157976696,1,2.886122345276198,ninguna,2,37.918337831360304,Si
67.79491721113554,49.82996617043723,74.06231599774492,3,1.7031599024234692,total,1,7.968025616065926,Si
52.60152058367261,37.63060789673902,92.1716997461329,2,23.7325232004953,ninguna,1,15.976012358919075,Si
87.09016427804306,55.37254363804825,79.35639575315966,1,3.448815615956395,parcial,1,22.786530088264833,Si
66.78444209087995,48.44511278620475,70.02141325220533,3,4.651072142476349,ninguna,1,15.56399726447233,Si
84.48750718995322,77.05068443130916,79.6088933929835,0,8.977282820424392,ninguna,0,16.663303978581908,No
51.358754187457976,64.22798914999714,77.01101101906869,2,3.856843157785833,parcial,0,29.033910128572458,Si
85.71116805959171,63.92644304887816,95.2847900919011,4,6.469177621158058,ninguna,3,17.95582934780184,No
60.465936848630626,57.23380430737182,86.53193140558078,3,12.099594135511833,parcial,2,7.177840723798582,No
83.76916942879829,23.511518512313494,98.8238274568994,1,10.036809244301505,ninguna,1,17.42975311949538,Si
75.17127681403721,94.62466123121325,78.33443768766953,0,9.541580631001036,parcial,0,37.61146438475173,No
63.55272696724026,56.99594215834817,93.741698718965,1,7.582769276093177,parcial,0,13.16659403103997,No
70.11556424487864,65.8136989522514,100.0,2,9.319525291054795,parcial,0,34.56867468252318,No
83.23582148348041,50.17661752066034,88.5603246712714,1,16.78207231557324,ninguna,2,23.19672322475118,Si
76.27073343738282,86.5789551516095,93.61648862323153,0,3.038281314861926,total,0,13.464151976762698,No
82.01295576566982,74.15143405555986,91.93517664225406,0,12.18428775616075,parcial,2,10.025172938447035,No
98.71728701418583,59.60452072101197,70.77924672574173,1,12.428570072116202,parcial,0,20.426613732659636,Si
56.229100659467385,66.11655582983964,90.8581729746745,0,2.8763612650258565,ninguna,0,41.89811064585585,No
94.40655089962348,97.17269883187305,88.06456320649569,1,16.58446912346265,ninguna,2,16.868676172946365,No
76.25227125027855,70.90545852178083,82.40252616601691,0,5.4223757009237685,parcial,0,4.473287390586423,No
64.21459142012246,69.27399693576142,76.15963625795119,2,5.422809663109424,parcial,0,8.591713994128764,No
59.03623649113212,57.87927770791102,91.93983240327037,0,5.334770272016391,parcial,4,31.800526735325196,No
72.7305553106756,43.581282742915455,75.27596260389379,2,25.462859342388224,ninguna,0,9.93829224440478,Si
86.05980134309351,69.59941989630984,100.0,1,7.753006847336209,ninguna,0,42.10426011194717,No
73.4694105554696,76.88227668486927,86.14169083488129,2,6.501707722299866,ninguna,0,36.09678298840164,No
93.13385916296818,88.49376696491504,72.76692952213496,0,8.178111687282568,ninguna,0,7.8809408090983535,No
57.585891719381294,38.27255198250517,79.8600372167166,2,7.337074049953686,ninguna,2,18.539743684611178,Si
74.85493262584734,55.12355509465456,82.21865661710183,1,6.907885776731803,total,1,37.808276235229826,Si
59.97127866704257,63.28888364165324,100.0,1,5.768487018310422,ninguna,1,14.094602486757584,No
79.36358259149961,71.94778727140198,76.15411053190503,2,21.872042096502597,ninguna,0,20.288245619273034,Si
85.6426486811676,69.82449462707366,83.83782736748613,1,7.108190718817814,parcial,2,34.27389639369082,No
69.95085847582736,70.17466971469096,79.62171630134978,1,4.440074070158716,parcial,0,42.62150860090857,Si
43.749433720474386,78.12144087854917,89.99258485581665,1,19.690523519337845,parcial,1,29.84874734687827,No
77.38737776155793,58.450603338313364,79.78116586294955,2,12.654899021951868,parcial,0,22.204879539908692,Si
80.24086262080212,86.01212163350542,73.6094333386029,3,16.157970812546473,ninguna,2,14.369196079922297,No
79.85153705954038,78.50178662549222,83.04705420203801,2,4.399599915540317,,0,1.0158050119253623,No
89.82938630186585,67.20251603807881,82.00606156667757,4,8.292077281292942,,3,15.364278887968378,Si
62.14735584421142,96.01361987833373,79.07755622375987,1,16.21729375203341,ninguna,1,15.571185663787706,No
83.16259326540539,95.3462405335765,79.61189641102882,0,22.221396500347538,total,0,30.487896363902788,No
89.3100901497357,85.99343032790713,96.84695797881002,1,9.12047466453376,parcial,3,17.428993870911334,No
53.656948991921794,26.72164844148311,81.80259785732495,2,9.392864255912269,parcial,2,20.40674288273749,Si
78.83582191102772,95.68417639076964,73.65872337521567,1,11.922367801147992,ninguna,0,40.70114918736466,No
68.94984202790795,83.921377837079,80.37884036200144,1,20.54268235437286,ninguna,0,20.896508263079518,No
74.02172792278024,100.0,85.54335659465393,1,11.095331639973441,parcial,1,11.83342896606262,No
79.17211780246004,90.56196887600308,71.63730363448646,1,25.41477593868599,,0,2.2687966694884167,No
69.15325723063737,95.67514016245929,100.0,0,11.743695872693294,parcial,1,13.26904610050834,No
